User Name,Role,Short Role Description,Authorization Object,Field name,From Value,To Value
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VBRK_FKA,ACTVT,48,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VBRK_FKA,ACTVT,F4,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VBRK_FKA,FKART,,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VBRK_VKO,ACTVT,48,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VBRK_VKO,ACTVT,F4,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VBRK_VKO,VKORG,1801,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VTTK_SHT,ACTVT,F4,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VTTK_SHT,SHTYP,,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VTTK_TDS,ACTVT,F4,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),V_VTTK_TDS,TPLST,,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),W_BETR_USR,ACTVT,F4,
WSLEE,ZSG_SD_DO.PRO_815,MEAP Delivery Order Processor (LEHE/1801),W_BETR_USR,WERKS,SG01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_BUPA_GRP,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_BUPA_GRP,BEGRU,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_USERSTAT,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_USERSTAT,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_USERSTAT,BERSL,;,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_USERSTAT,OBTYP,*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),B_USERSTAT,STSMA,;,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),C_TCLS_BER,KLART,*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),C_TCLS_BER,SICHT,*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),C_TCLS_MNT,ACTVT,23,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),C_TCLS_MNT,KLART,*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),C_TCLS_MNT,SICHT,*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_BKPF_BED,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_BKPF_BED,BRGRU,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_BKPF_BEK,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_BKPF_BEK,BRGRU,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_KNA1_BED,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_KNA1_BED,BRGRU,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_KNA1_GEN,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_KNA1_GRP,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),F_KNA1_GRP,KTOKD,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_CKBS,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_CKBS,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_CKBS,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_CKBS,KOKRS,1800,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_KEKO,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_KEKO,ACTVT,16,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_KEKO,BUKRS,1800,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_KEKO,KLVAR,*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_PCA_MD,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_PCA_MD,KOKRS,1800,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),K_PCA_MD,PRCTR,0000000812,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,AUTHC,R,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,INFTY,0001,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,PERSA,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,PERSG,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,PERSK,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,SUBTY,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),P_ORGIN,VDSK1,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_ARCHIVE,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_ARCHIVE,APPLIC,SD,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_ARCHIVE,ARCH_OBJ,SD_VBAK,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_SERVICE,SRV_NAME,6ABE7153F33732098B7B7D47F74DEA,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_SERVICE,SRV_NAME,810D6D34A31994CE5291F3DF2AF0F9,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_SERVICE,SRV_NAME,9A448270BE2E849388117FDCA2D001,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_SERVICE,SRV_NAME,AF78DF0413F582BAE66895E78FE406,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_SERVICE,SRV_TYPE,HT,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_TCODE,TCD,VA21,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_TCODE,TCD,VA22,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),S_TCODE,TCD,VA23,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,24,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,25,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,AUART,Z8*,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,05,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,24,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,25,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,ACTVT,43,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_AAT,AUART,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,ACTVT,24,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,ACTVT,25,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,SPART,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,VKORG,1801,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),V_VBAK_VKO,VTWEG,01,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),WFD_ASSGMT,ACTVT,,
WSLEE,ZSG_SD_QT.PRO_812,MEAP Quotation Processor (LEAC/1801),WFD_ASSGMT,WFD_SCOPE,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_BUPA_GRP,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_BUPA_GRP,BEGRU,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_USERSTAT,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_USERSTAT,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_USERSTAT,BERSL,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_USERSTAT,OBTYP,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),B_USERSTAT,STSMA,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),C_TCLS_BER,KLART,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),C_TCLS_BER,SICHT,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),C_TCLS_MNT,ACTVT,23,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),C_TCLS_MNT,KLART,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),C_TCLS_MNT,SICHT,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_BKPF_BED,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_BKPF_BED,BRGRU,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_BKPF_BEK,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_BKPF_BEK,BRGRU,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_KNA1_BED,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_KNA1_BED,BRGRU,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_KNA1_GEN,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_KNA1_GRP,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),F_KNA1_GRP,KTOKD,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_CKBS,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_CKBS,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_CKBS,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_CKBS,KOKRS,1800,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_KEKO,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_KEKO,ACTVT,16,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_KEKO,BUKRS,1800,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_KEKO,KLVAR,*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_PCA_MD,ACTVT,F4,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_PCA_MD,KOKRS,1800,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),K_PCA_MD,PRCTR,0000000815,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,AUTHC,R,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,INFTY,0001,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,PERSA,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,PERSG,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,PERSK,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,SUBTY,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),P_ORGIN,VDSK1,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_ARCHIVE,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_ARCHIVE,APPLIC,SD,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_ARCHIVE,ARCH_OBJ,SD_VBAK,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_SERVICE,SRV_NAME,6ABE7153F33732098B7B7D47F74DEA,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_SERVICE,SRV_NAME,810D6D34A31994CE5291F3DF2AF0F9,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_SERVICE,SRV_NAME,9A448270BE2E849388117FDCA2D001,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_SERVICE,SRV_NAME,AF78DF0413F582BAE66895E78FE406,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_SERVICE,SRV_TYPE,HT,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_TCODE,TCD,VA21,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_TCODE,TCD,VA22,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),S_TCODE,TCD,VA23,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,24,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,25,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,AUART,Z8*,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,05,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,24,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,25,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,ACTVT,43,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_AAT,AUART,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,ACTVT,01,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,ACTVT,02,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,ACTVT,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,ACTVT,06,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,ACTVT,24,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,ACTVT,25,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,SPART,02,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,SPART,03,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,VKORG,1801,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),V_VBAK_VKO,VTWEG,01,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),WFD_ASSGMT,ACTVT,,
WSLEE,ZSG_SD_QT.PRO_815,MEAP Quotation Processor (LEHE/1801),WFD_ASSGMT,WFD_SCOPE,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ADR,ACTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ADR,SENSTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ATT,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ATT,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ATT,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ATT,AUTHTYP,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ATT,AUVAL1,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_ATT,AUVAL2,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_BNK,ACTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_BNK,SENSTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_CRS,ACTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_FDG,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_FDG,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_FDG,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_FDG,FLDGR,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_GRP,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_GRP,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_GRP,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_GRP,ACTVT,F4,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_GRP,BEGRU,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_RAT,ACTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_RAT,BP_PER_IND,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_RLT,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_RLT,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_RLT,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPA_RLT,RLTYP,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_BZT,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_BZT,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_BZT,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_BZT,ACTVT,06,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_BZT,RELTYP,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_FDG,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_FDG,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_FDG,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_BUPR_FDG,FLDGR,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_CCARD,ACTVT,01,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_CCARD,ACTVT,02,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_CCARD,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_USERSTAT,ACTVT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_USERSTAT,BERSL,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_USERSTAT,OBTYP,BUS,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),B_USERSTAT,STSMA,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_KLAH_BKP,ACTVT,03,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_KLAH_BKP,BGRKP,*,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_PRPS_PRC,PRCTR,0000000812,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_PRPS_PRC,PS_ACTVT,F4,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_TCLA_BKA,KLART,011,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_TCLS_BER,KLART,*,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_TCLS_BER,SICHT,*,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_TCLS_BER,KLART,011,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_TCLS_BER,SICHT,,
WSLEE,ZSG_SD_SO.DSP_812,MEAP Sales Order Display and Report(LEAC/1801),C_TCLS_MNT,ACTVT,23,
