Object Name,Text - Description,,,,,,,,,,,,,,,,,,,,
DFS_PROD,Defense Product Master Fields,,,,,,,,,,,,,,,,,,,,
DFS_RELOC,Defense Relocation: Step Assignment Type,,,,,,,,,,,,,,,,,,,,
DFS_SCN,Defense Scenario,,,,,,,,,,,,,,,,,,,,
DFS_SCN_S,Authority object for status handling in Scenario,,,,,,,,,,,,,,,,,,,,
DFS_SNSTVY,Authority Object used for Sensitivity,,,,,,,,,,,,,,,,,,,,
DFS_STRAUT,Authorization Object for Structural Auth. enablement,,,,,,,,,,,,,,,,,,,,
DF_BAS_ALE,ALE Synchronization,,,,,,,,,,,,,,,,,,,,
DF_BERID,MRP Area,,,,,,,,,,,,,,,,,,,,
DF_DEVRE,Authorisation for Mobile Device Reassignment,,,,,,,,,,,,,,,,,,,,
DF_FOR_REL,Force Element Relationships,,,,,,,,,,,,,,,,,,,,
DF_INIT_AE,Initialization of New Systems,,,,,,,,,,,,,,,,,,,,
DF_LM_EQXT,Authorization for Addnl View (Op. Equipment) in Equipment,,,,,,,,,,,,,,,,,,,,
DF_LM_TARG,Flight: Maintain Classified Information,,,,,,,,,,,,,,,,,,,,
DF_LOGFUNC,Logistical Function in Purchase Requisition and Order,,,,,,,,,,,,,,,,,,,,
DF_MAT_PLN,Authorizations for Material Planning,,,,,,,,,,,,,,,,,,,,
DF_ME_EH,Authorizations for Correction of Mobile Error Messages,,,,,,,,,,,,,,,,,,,,
DF_ME_NAV,Restrict Navigation Entries on the Mobile Devices,,,,,,,,,,,,,,,,,,,,
DF_PMTRAIN,OBSOLETE: Authorization for Training Data (PM),,,,,,,,,,,,,,,,,,,,
DF_REL,Relocation Planning (Maintenance of Relocations),,,,,,,,,,,,,,,,,,,,
DF_TRAIN_C,PM: Authorization for Training Data - Confirmation,,,,,,,,,,,,,,,,,,,,
DF_TRAIN_P,PM: Authorization for Training Data - Approval,,,,,,,,,,,,,,,,,,,,
DF_WM_ATR,Access to the WM Additional Attributes,,,,,,,,,,,,,,,,,,,,
DF_WM_NAV,Navigation and Authorization Control for WM,,,,,,,,,,,,,,,,,,,,
DMEETREABA,Mapping tools,,,,,,,,,,,,,,,,,,,,
DMEX_TREE,Mapping tools,,,,,,,,,,,,,,,,,,,,
DME_TREE,DMEE Tree Maintenance,,,,,,,,,,,,,,,,,,,,
DMIS_MOM,Authorizations for Migration Object Modeler,,,,,,,,,,,,,,,,,,,,
DMS_DPP,Maintain DPP customizing table and execute DPP reports,,,,,,,,,,,,,,,,,,,,
DMS_USRGRP,DMS Authorizations for User Groups,,,,,,,,,,,,,,,,,,,,
DQA_VAR,Data Quality Adminstration: Task variant,,,,,,,,,,,,,,,,,,,,
DRF_ADM,Creating Outbound Messages,,,,,,,,,,,,,,,,,,,,
DRF_RECEIV,Authorization for Outbound Messages for Receiving Systems,,,,,,,,,,,,,,,,,,,,
DVF_ADMIN,ACTVT,,,,,,,,,,,,,,,,,,,,
DWAASENTY,DWAAS Entitiy,,,,,,,,,,,,,,,,,,,,
D_SDM,,,,,,,,,,,,,,,,,,,,,
D_SDPR,Direct Store Delivery Promotions,,,,,,,,,,,,,,,,,,,,
D_SDRE,Tour Settlement: General,,,,,,,,,,,,,,,,,,,,
D_SDRP,Direct Store Delivery - Transportation Planning,,,,,,,,,,,,,,,,,,,,
D_SD_TCODE,Direct Store Delivery - Check Transaction Code at Start,,,,,,,,,,,,,,,,,,,,
EAMI_CO_IN,Inbound confirmation authorization,,,,,,,,,,,,,,,,,,,,
EAML_EVT,Authorization Object for Network Attribute Values,,,,,,,,,,,,,,,,,,,,
EAML_LRP,Authorization Object for LRPs,,,,,,,,,,,,,,,,,,,,
EAMS_AUTCF,"EAMS Confirmation List  - Check Authorization ""Auto-Confirm""",,,,,,,,,,,,,,,,,,,,
EAMS_SV,EAMS Structure View - Check Allowed Objec Types,,,,,,,,,,,,,,,,,,,,
EASYDM_FIL,Define User-Independent Filters,,,,,,,,,,,,,,,,,,,,
EASYDM_LAY,Define User-Independent Layouts,,,,,,,,,,,,,,,,,,,,
ECATT_GDPR,Authorization to Read from GDPR Information,,,,,,,,,,,,,,,,,,,,
ECM_CTXT,Engineering Change Management: Context,,,,,,,,,,,,,,,,,,,,
ECM_ORD,Change Management: Change Order,,,,,,,,,,,,,,,,,,,,
ECM_REQ,Change Management: Change Request,,,,,,,,,,,,,,,,,,,,
ECM_VAL,Change Management: Validity,,,,,,,,,,,,,,,,,,,,
ECO_SHPGRP,ISA Object to check uniqueness of email based on shopgroup,,,,,,,,,,,,,,,,,,,,
EDOBR_DELE,eDocument Brazil: Authorization to Delete Documents,,,,,,,,,,,,,,,,,,,,
EDOBR_GATE,eDocument Brazil: Authorization for Gate Monitor,,,,,,,,,,,,,,,,,,,,
EDOBR_REPT,eDocument Brazil: Authorization for Reports,,,,,,,,,,,,,,,,,,,,
EDOIN_ORG1,Electronic Document India: Plant Level Authorization,,,,,,,,,,,,,,,,,,,,
EDO_BUK,eDocument: Authorization for Company code,,,,,,,,,,,,,,,,,,,,
EDO_CL_DS,eDocument Chile: Authorization for Get Status Report,,,,,,,,,,,,,,,,,,,,
EDO_CL_NR,eDocument Chile: Authorization for Number Range XML,,,,,,,,,,,,,,,,,,,,
EDO_CO_PRL,eDocument Colombia ePayroll,,,,,,,,,,,,,,,,,,,,
EDO_FILE_M,eDocument: Authorization for File Mass Download,,,,,,,,,,,,,,,,,,,,
EDO_MSGTY,eDocument: Authorization for Inbound Message Type,,,,,,,,,,,,,,,,,,,,
EDO_PROC,eDocument: Authorization for Process & Process Step,,,,,,,,,,,,,,,,,,,,
EDO_TR_DLN,eDocument Turkey: Authorisation for Delivery Note Reports,,,,,,,,,,,,,,,,,,,,
EDO_TR_REP,eDocument Turkey: Authorization for eInvoicing Reports,,,,,,,,,,,,,,,,,,,,
EDO_TW_BUP,eDocument Taiwan: Authorization for Business Place,,,,,,,,,,,,,,,,,,,,
EECRM_DELC,Authorization Object Delete ECRMREPLM Entry for Contract,,,,,,,,,,,,,,,,,,,,
EHDGM_ARG,Authorization Object for Apply Regulations - Dangerous Goods,,,,,,,,,,,,,,,,,,,,
EHDGM_CCI,Responsible Unit for Dangerous Goods Management,,,,,,,,,,,,,,,,,,,,
EHDGM_MTN,Authorization Object for Manage Technical Name,,,,,,,,,,,,,,,,,,,,
EHENV_SCEN,Environment Management Scenario,,,,,,,,,,,,,,,,,,,,
EHEWA_EWP,Environmental Waste Partner,,,,,,,,,,,,,,,,,,,,
EHEWA_TDOC,Authorization to create and manage Transportation documents,,,,,,,,,,,,,,,,,,,,
EHFND_CCI,Authorization Object for Chemical Compliance Info,,,,,,,,,,,,,,,,,,,,
EHFND_CHA,EHS: Chemical Approval,,,,,,,,,,,,,,,,,,,,
EHFND_CHDC,EHS: Change Document,,,,,,,,,,,,,,,,,,,,
EHFND_CHM,EHS: Chemical,,,,,,,,,,,,,,,,,,,,
EHFND_CP,Authorization Object for Compliance Purpose,,,,,,,,,,,,,,,,,,,,
EHFND_CRR,Authorization Object for Compliance Requirement Results,,,,,,,,,,,,,,,,,,,,
EHFND_CSM,Authorization Object for Chemical Supplier Raw Material,,,,,,,,,,,,,,,,,,,,
EHFND_CTRL,Controls,,,,,,,,,,,,,,,,,,,,
EHFND_DCTR,EHS: Default Controls,,,,,,,,,,,,,,,,,,,,
EHFND_DSC,EHS: Dynamic Statement Creation,,,,,,,,,,,,,,,,,,,,
EHFND_DTS,EHS: Data Series,,,,,,,,,,,,,,,,,,,,
EHFND_EXPP,EHS/PS&S: Export Profile,,,,,,,,,,,,,,,,,,,,
EHFND_LE,Authorization Object for Product Compliance Legal Entity,,,,,,,,,,,,,,,,,,,,
EHFND_LOC,Location,,,,,,,,,,,,,,,,,,,,
EHFND_PAV,EHS: PA veto check,,,,,,,,,,,,,,,,,,,,
EHFND_PCEP,Authorization object for Product Compliance Events and Tasks,,,,,,,,,,,,,,,,,,,,
EHFND_PHRS,EHS: Phrase-enabled Field,,,,,,,,,,,,,,,,,,,,
EHFND_RCH,EHS: Request Chemical,,,,,,,,,,,,,,,,,,,,
EHFND_REGL,EHS/PS&S: Regulatory List Content,,,,,,,,,,,,,,,,,,,,
EHFND_REQ,EHS: Compliance Requirement,,,,,,,,,,,,,,,,,,,,
EHFND_SPL,EHS: Sample Management,,,,,,,,,,,,,,,,,,,,
EHFND_SPLM,EHS: Sampling Method,,,,,,,,,,,,,,,,,,,,
EHFND_SRQ,Authorization Object for Service Requests,,,,,,,,,,,,,,,,,,,,
EHFND_SUB,Authorization Substance,,,,,,,,,,,,,,,,,,,,
EHFND_VEN,EHS: Vendor,,,,,,,,,,,,,,,,,,,,
EHFND_WFF,EHS/PS&S: Workflow and Processes,,,,,,,,,,,,,,,,,,,,
EHFND_WFT,Workflow Tools,,,,,,,,,,,,,,,,,,,,
EHHSS_AGT,EHS: Risk Assessment Agent,,,,,,,,,,,,,,,,,,,,
EHHSS_FSI,EHS: Authorization Object for Safety Instruction,,,,,,,,,,,,,,,,,,,,
EHHSS_FSI2,EHS: Authorization Object for Safety Instruction v2,,,,,,,,,,,,,,,,,,,,
EHHSS_HSI,EHS: Authorization Object for Hazardous Substance Inventory,,,,,,,,,,,,,,,,,,,,
EHHSS_HSP,EHS: Health Surveillance Protocol Master Data,,,,,,,,,,,,,,,,,,,,
EHHSS_INC1,*OBSOLETE* EHS: Incident,,,,,,,,,,,,,,,,,,,,
EHHSS_INC2,EHS: Incident Report,,,,,,,,,,,,,,,,,,,,
EHHSS_INC3,*OBSOLETE* EHS: Incident Group,,,,,,,,,,,,,,,,,,,,
EHHSS_INC5,*OBSOLETE* EHS: Incident by Location,,,,,,,,,,,,,,,,,,,,
EHHSS_INC6,EHS: Incident,,,,,,,,,,,,,,,,,,,,
EHHSS_INC7,EHS: Incident Group,,,,,,,,,,,,,,,,,,,,
EHHSS_JOB,EHS: Job Authorization Object,,,,,,,,,,,,,,,,,,,,
EHHSS_PEP,EHS: Personal Exposure Profile,,,,,,,,,,,,,,,,,,,,
EHHSS_RAP,EHS: Risk Assessment Profile,,,,,,,,,,,,,,,,,,,,
EHHSS_RAS,EHS: Risk Assessment,,,,,,,,,,,,,,,,,,,,
EHHSS_RASP,EHS: Risk Assessment - Health Surveillance Protocols,,,,,,,,,,,,,,,,,,,,
EHHSS_RIT,EHS: Risk Identification Template,,,,,,,,,,,,,,,,,,,,
EHHSS_SARA,Authorization for US EPCRA Reporting,,,,,,,,,,,,,,,,,,,,
EHHSS_SI,EHS: Safety Instruction,,,,,,,,,,,,,,,,,,,,
EHHSS_SITB,EHS: Authorization Object for Safety Instruction Text Block,,,,,,,,,,,,,,,,,,,,
EHPRC_CDO,Product Compliance Data for Discrete Industries,,,,,,,,,,,,,,,,,,,,
EHPRC_CMWL,Compliance Management Worklist (CMWL),,,,,,,,,,,,,,,,,,,,
EHPRC_CPM1,Campaign,,,,,,,,,,,,,,,,,,,,
EHPRC_OLM1,Object List,,,,,,,,,,,,,,,,,,,,
EHSDS_ARG,Authorization Object for Apply Regulations - Safety Data Sh.,,,,,,,,,,,,,,,,,,,,
EHSDS_OR,Authorization Object for Safety Data Sheet Shipments,,,,,,,,,,,,,,,,,,,,
EI_VIEW_BL,View Repl - Auth object for Blacklisting Table Fields,,,,,,,,,,,,,,,,,,,,
EI_VIEW_CR,View Repl - Authorization object for CCDR,,,,,,,,,,,,,,,,,,,,
EPM_SQ,Authorization Object for BOPF EPM Sales Quote Demo,,,,,,,,,,,,,,,,,,,,
ERP_REPL,ERP Product catalog Replication report authorization,,,,,,,,,,,,,,,,,,,,
ERP_WEC_UM,Administrator Type,,,,,,,,,,,,,,,,,,,,
ERTC_AFD,Additional Financial Data authorization check(OBSOLETE),,,,,,,,,,,,,,,,,,,,
ERTC_MODEL,MODEL Authorization  Check (OBSOLETE),,,,,,,,,,,,,,,,,,,,
ESPP_DEMHI,eSPP Authorization Object: Demand History,,,,,,,,,,,,,,,,,,,,
ESPP_DRP,eSPP Authorization Object: DRP,,,,,,,,,,,,,,,,,,,,
ESPP_FCST,eSPP Authorization Object: Forecast,,,,,,,,,,,,,,,,,,,,
ETOUEXCEPT,"TOU Exception, Authorization Object",,,,,,,,,,,,,,,,,,,,
ETOUEXRESP,"TOU Exception Response, Authorization Object",,,,,,,,,,,,,,,,,,,,
EXM_CMPCHK,Authorization for Compliance Check Object Types,,,,,,,,,,,,,,,,,,,,
EXM_LOC,Authorization Object for Location Types,,,,,,,,,,,,,,,,,,,,
EXTBAT_CRE,Create External Batch Structure for Purchase Orders,,,,,,,,,,,,,,,,,,,,
EXTBAT_MNT,Change External Batch Structures,,,,,,,,,,,,,,,,,,,,
EXT_MASS_M,mass processing tool,,,,,,,,,,,,,,,,,,,,
E_AMI_EM,IS-U Event Management Authorization Object,,,,,,,,,,,,,,,,,,,,
E_AMI_IN,Authorization for AMI inbound confirmations methods,,,,,,,,,,,,,,,,,,,,
E_AMI_MON,Authorization Object for AMI Monitoring,,,,,,,,,,,,,,,,,,,,
E_AMI_MSG,Authorization Object for Messaging,,,,,,,,,,,,,,,,,,,,
E_AMI_OPST,Authorization Object for Operational State of Advanced Meter,,,,,,,,,,,,,,,,,,,,
E_AMI_SMDS,Authorization Object AMI Simplified Master Data Synchr.,,,,,,,,,,,,,,,,,,,,
E_BILL_CL,Authorization Object for Billing Class,,,,,,,,,,,,,,,,,,,,
E_BULKY,Authorization Object for Bulk Waste Maintenance IS-U Waste,,,,,,,,,,,,,,,,,,,,
E_B_BIL_PL,Authorization Object for Budget Billing Plan,,,,,,,,,,,,,,,,,,,,
E_CACS_ACC,Settlement Authorization,,,,,,,,,,,,,,,,,,,,
E_CACS_ADM,Administrator,,,,,,,,,,,,,,,,,,,,
E_CACS_AGR,Authorization Object for Standard Agreements,,,,,,,,,,,,,,,,,,,,
E_CACS_ALV,Save Authorization for Global ALV Layouts,,,,,,,,,,,,,,,,,,,,
E_CACS_APP,Application Authorization,,,,,,,,,,,,,,,,,,,,
E_CACS_BDL,Authorization for Contract Bundling,,,,,,,,,,,,,,,,,,,,
E_CACS_BK,Post Commission Case,,,,,,,,,,,,,,,,,,,,
E_CACS_BR,Authorization object for Business Rules Editor,,,,,,,,,,,,,,,,,,,,
E_CACS_CHG,Authorization for Follow-Up and Additional Postings,,,,,,,,,,,,,,,,,,,,
E_CACS_COR,Authorization Object for Correspondence Print,,,,,,,,,,,,,,,,,,,,
E_CACS_CSD,Authorization for Transactions in Interface Dispatcher,,,,,,,,,,,,,,,,,,,,
E_CACS_CTR,Authorization for Commission Contracts,,,,,,,,,,,,,,,,,,,,
E_CACS_DBC,Database Conversion,,,,,,,,,,,,,,,,,,,,
E_CACS_DBS,Database Statistics,,,,,,,,,,,,,,,,,,,,
E_CACS_DOC,Post Document,,,,,,,,,,,,,,,,,,,,
E_CACS_EDT,Edit,,,,,,,,,,,,,,,,,,,,
E_CACS_FGB,Commissions: Field Groups - Contract Bundle,,,,,,,,,,,,,,,,,,,,
E_CACS_FGC,Commissions: Field Groups - Commission Contract,,,,,,,,,,,,,,,,,,,,
E_CACS_GEN,Generator Authorization,,,,,,,,,,,,,,,,,,,,
E_CACS_HRG,Customizing HR,,,,,,,,,,,,,,,,,,,,
E_CACS_INT,For SAP INTERNAL Use Only,,,,,,,,,,,,,,,,,,,,
E_CACS_MAS,Mass Processing,,,,,,,,,,,,,,,,,,,,
E_CACS_NSC,Authorization for Namespace Conversion,,,,,,,,,,,,,,,,,,,,
E_CACS_OAA,FOA: Authorization Object for Accessing FOA,,,,,,,,,,,,,,,,,,,,
E_CACS_OBJ,Authorization for Object Data Change in Commission Case,,,,,,,,,,,,,,,,,,,,
E_CACS_RCP,RCP: Creation and Processing of Worklists,,,,,,,,,,,,,,,,,,,,
E_CACS_RET,Retention: Authorizations for Retention,,,,,,,,,,,,,,,,,,,,
E_CACS_REV,Authorization for Releasing and Returning,,,,,,,,,,,,,,,,,,,,
E_CACS_SEG,Authorization for Segment Assignment,,,,,,,,,,,,,,,,,,,,
E_CACS_SFA,Display Transactions for External Commission Contract,,,,,,,,,,,,,,,,,,,,
E_CACS_SFC,Display/Change External Commission Contract,,,,,,,,,,,,,,,,,,,,
E_CACS_SLC,Enables Changing Head of Organizational Unit,,,,,,,,,,,,,,,,,,,,
E_CACS_SMA,Display Transactions for Own Commission Contract,,,,,,,,,,,,,,,,,,,,
E_CACS_SMC,Display/Change Own Commission Contract,,,,,,,,,,,,,,,,,,,,
E_CACS_STD,Authorization Object for Standard Contract as of ERP2007,,,,,,,,,,,,,,,,,,,,
E_CACS_TGR,Target Agreements: Authorization for Rule Maintenance,,,,,,,,,,,,,,,,,,,,
E_CACS_TGV,Target Agreements: Authorization for Value Maintenance,,,,,,,,,,,,,,,,,,,,
E_CACS_TRU,Target Agreements: Authorization for Rule Maintenance,,,,,,,,,,,,,,,,,,,,
E_CACS_USG,Authorization for FS-ICM/ICM Application Measurement,,,,,,,,,,,,,,,,,,,,
E_CAPAB,Authorization Object for Capacity,,,,,,,,,,,,,,,,,,,,
E_CERTIFCT,Authorization Object for Device Certification,,,,,,,,,,,,,,,,,,,,
E_CLEAN,Authorization Object of IS-U Waste Property,,,,,,,,,,,,,,,,,,,,
E_CONNOBJ,Authorization Object for Connection Object,,,,,,,,,,,,,,,,,,,,
E_CONTRACT,Authorization Object for IS-U Contract,,,,,,,,,,,,,,,,,,,,
E_CRD_AS,Credential Assignments,,,,,,,,,,,,,,,,,,,,
E_CRD_M,Credentials Manager,,,,,,,,,,,,,,,,,,,,
E_CRD_PRNT,Authorization for Correspondence Print,,,,,,,,,,,,,,,,,,,,
E_CRFC_CHG,Authorization Object for Changing Certification in Dev. Cat.,,,,,,,,,,,,,,,,,,,,
E_CS_ADM,Administrator,,,,,,,,,,,,,,,,,,,,
E_CS_BUNIT,Consolidation Unit,,,,,,,,,,,,,,,,,,,,
E_CS_CACTT,Consolidation Tasks,,,,,,,,,,,,,,,,,,,,
E_CS_CONGR,Consolidation Group,,,,,,,,,,,,,,,,,,,,
E_CS_DEFRM,SAP Consolidation: Data Entry Layout,,,,,,,,,,,,,,,,,,,,
E_CS_DIMEN,Dimension,,,,,,,,,,,,,,,,,,,,
E_CS_ITCLG,Consolidation Chart of Accounts,,,,,,,,,,,,,,,,,,,,
E_CS_JEFRM,SAP Consolidation: Journal Entry Layout,,,,,,,,,,,,,,,,,,,,
E_CS_PERMO,"Monitor, Open/Close Periods",,,,,,,,,,,,,,,,,,,,
E_CS_RFC,EC-CS: Authorization Check for Data,,,,,,,,,,,,,,,,,,,,
E_CS_RPT,Group Reporting: Organizational Units,,,,,,,,,,,,,,,,,,,,
E_CS_RPTNG,Reporting using Report Writer/Painter and Drilldown Reports,,,,,,,,,,,,,,,,,,,,
E_CS_RVERS,Version,,,,,,,,,,,,,,,,,,,,
E_CUST_CHG,Authorization Obj. for Maintain. Standard Customers in IS-U,,,,,,,,,,,,,,,,,,,,
E_DEREG_WO,Authorization Object: Post in Deregulated Scenarios,,,,,,,,,,,,,,,,,,,,
E_DEVGRP,Authorization object for Device Group,,,,,,,,,,,,,,,,,,,,
E_DEVLOC,Authorization Object for Device Locations,,,,,,,,,,,,,,,,,,,,
E_DEV_CHNG,Authorization Object for Device Modification,,,,,,,,,,,,,,,,,,,,
E_DEV_PREL,Auth. Object for Changing Inspection Relevance of Devices,,,,,,,,,,,,,,,,,,,,
E_DEV_RATE,Authorization Object for Rate Data,,,,,,,,,,,,,,,,,,,,
E_DEV_REL,Authorization Object for Register Relationships,,,,,,,,,,,,,,,,,,,,
E_DISCOUNT,Authorization Object for Discount/Surcharge,,,,,,,,,,,,,,,,,,,,
E_DISC_AMI,Authorization Object for remote disconnection,,,,,,,,,,,,,,,,,,,,
E_DISC_DOC,Authorization object for installation disconnection document,,,,,,,,,,,,,,,,,,,,
E_DLVRYBAN,Authorization Object for Delivery Block,,,,,,,,,,,,,,,,,,,,
E_DRGSCEN,Authorization Check for Supply Scenario,,,,,,,,,,,,,,,,,,,,
E_DTX_TASK,Authorization Object for Processing Data Exchange Tasks,,,,,,,,,,,,,,,,,,,,
E_EDM_PRF2,Authorization Object for Processing EDM Profiles - IDEX,,,,,,,,,,,,,,,,,,,,
E_EDM_PROF,Authorization Object for EDM Profile Processing,,,,,,,,,,,,,,,,,,,,
E_EDM_SETT,EDM Settlement,,,,,,,,,,,,,,,,,,,,
E_ELOCDC,Authorization Object for Allocating Notes to Container Loc.,,,,,,,,,,,,,,,,,,,,
E_ELOCEO,Auth. Object for Allocating Waste Disposal Obj. to Cont.Loc.,,,,,,,,,,,,,,,,,,,,
E_GCONTRAC,Authorization for Garantor Contract,,,,,,,,,,,,,,,,,,,,
E_GRID,Authorization Object for Grid,,,,,,,,,,,,,,,,,,,,
E_ICM_AL,ICM Analyst,,,,,,,,,,,,,,,,,,,,
E_ICM_PT,ICM Participant,,,,,,,,,,,,,,,,,,,,
E_IDE_CHKT,Authorization Object: IDE Check Framework Tool for Deregul.,,,,,,,,,,,,,,,,,,,,
E_INSTCALC,Authorization Object for Asynchronous Formula Instance Calc.,,,,,,,,,,,,,,,,,,,,
E_INSTFACT,IS-U Installation Facts,,,,,,,,,,,,,,,,,,,,
E_INSTLN,Authorization Object for Utility Installation,,,,,,,,,,,,,,,,,,,,
E_INSTLN2,Authorization Object for Utility Installation - IDEX,,,,,,,,,,,,,,,,,,,,
E_INSTLN3,Auth. Object for Profile Allocation in Utility Installation,,,,,,,,,,,,,,,,,,,,
E_INST_REM,"Authorization Object for Install., Removal, and Replacement",,,,,,,,,,,,,,,,,,,,
E_INVOICE,Authorization for Invoicing of Contract Accounts,,,,,,,,,,,,,,,,,,,,
E_INV_DINT,Authorization Object: Delete Aggregated Interim Entries,,,,,,,,,,,,,,,,,,,,
E_INV_DOC,Authorization Object: Bill Receipt for Document/PAN,,,,,,,,,,,,,,,,,,,,
E_INV_ETHI,Authorization Object: Aggr. Posting Serv. Prov. CA,,,,,,,,,,,,,,,,,,,,
E_INV_RAGG,Authorization Object: Reverse Aggregated Document with Taxes,,,,,,,,,,,,,,,,,,,,
E_ISUEBPP,Authorization Object for Activities (ISU_EBPP),,,,,,,,,,,,,,,,,,,,
E_LOG_REG,Authorization Object for Logical Registers,,,,,,,,,,,,,,,,,,,,
E_LOYALACC,Authorization object for loyalty account,,,,,,,,,,,,,,,,,,,,
E_MDUSCONF,Authorization Object for MDUS Configuration,,,,,,,,,,,,,,,,,,,,
E_METER_RR,Authorization Object for Meter Reading Results,,,,,,,,,,,,,,,,,,,,
E_MOVE_IN,Authorization Object for Move-In,,,,,,,,,,,,,,,,,,,,
E_MOVE_OUT,Authorization Object for Move-Out,,,,,,,,,,,,,,,,,,,,
E_MRD_UNIT,Authorization Object for Meter Reading Unit,,,,,,,,,,,,,,,,,,,,
E_MR_DOC,Authorization Object for Meter Reading Documents and Orders,,,,,,,,,,,,,,,,,,,,
E_MR_DOC1,Authorization Object for Meter Reading Documents and Orders,,,,,,,,,,,,,,,,,,,,
E_MR_DOC2,"Auth.Obj. for Meter Read. Documents/Orders, and Company Code",,,,,,,,,,,,,,,,,,,,
E_NBSERVI2,Authorization Object for Point of Delivery Service - IDEX,,,,,,,,,,,,,,,,,,,,
E_NBSERVIC,Authorization object for point of delivery service,,,,,,,,,,,,,,,,,,,,
E_OBJADDR,Authorization Object for Object Address,,,,,,,,,,,,,,,,,,,,
E_OPERAND,Authorization Object for Operands,,,,,,,,,,,,,,,,,,,,
E_ORDER,Authorization Object for Waste Disposal Order,,,,,,,,,,,,,,,,,,,,
E_PCKGOODS,Authorization Object for General Cargo Entry,,,,,,,,,,,,,,,,,,,,
E_PFO_ADM,Administration in Portfolio Assignment,,,,,,,,,,,,,,,,,,,,
E_PFO_MAS,Mass Activities in Portfolio Assignment,,,,,,,,,,,,,,,,,,,,
E_PFO_OBJ,Objects in Portfolio Assignment,,,,,,,,,,,,,,,,,,,,
E_POD,Authorization Object for PoD,,,,,,,,,,,,,,,,,,,,
E_POD2,Authorization Obj. for Point of Delivery Transaction - IDEX,,,,,,,,,,,,,,,,,,,,
E_PORTION,Authorization Object for Portion,,,,,,,,,,,,,,,,,,,,
E_PRDOC,Authorization Object for Parked Document,,,,,,,,,,,,,,,,,,,,
E_PREMISE,Authorization Object for Premise,,,,,,,,,,,,,,,,,,,,
E_PRESCL,Authorization Object for Price Adjustment Clause,,,,,,,,,,,,,,,,,,,,
E_PRICE,Authorization Object: Price,,,,,,,,,,,,,,,,,,,,
E_PRICE1,Authorization Object: Price,,,,,,,,,,,,,,,,,,,,
E_PRICEUPL,Authorization Object for Importing Prices from Excel,,,,,,,,,,,,,,,,,,,,
E_PROF_IMP,Authorization Object for Importing Profiles into IS-U-EDM,,,,,,,,,,,,,,,,,,,,
E_PROPERTY,Authorization Object for Owner Allocation,,,,,,,,,,,,,,,,,,,,
E_PS_PROD,Authorization Object for Utilities Product,,,,,,,,,,,,,,,,,,,,
E_RATE,Authorization Object for Rate,,,,,,,,,,,,,,,,,,,,
E_RATE_CAT,Authorization Object Type - Rate Category,,,,,,,,,,,,,,,,,,,,
E_RATE_DET,Authorization Object for Rate Determination,,,,,,,,,,,,,,,,,,,,
E_REDEMPTN,Authorization object for redemption,,,,,,,,,,,,,,,,,,,,
E_REGIOGRP,Authorization Object for Regional Structure Group,,,,,,,,,,,,,,,,,,,,
E_REG_REL,Authorization Object for Register Relationships,,,,,,,,,,,,,,,,,,,,
E_ROB,Authorization Object for Cleaning Object,,,,,,,,,,,,,,,,,,,,
E_ROUTE,Authorization Object for Route Maintenance,,,,,,,,,,,,,,,,,,,,
E_SAMPLE,Authorization Object for Samples,,,,,,,,,,,,,,,,,,,,
E_SAMP_LOT,Authorization Object for Sample Lot,,,,,,,,,,,,,,,,,,,,
E_SCHEMA,Authorization Object for Schema,,,,,,,,,,,,,,,,,,,,
E_SCNTRPRC,Utilities Sales Contract Process Management,,,,,,,,,,,,,,,,,,,,
E_SEAL_IN,Authorization object for seal management,,,,,,,,,,,,,,,,,,,,
E_SERVADDR,Authorization Object for Service Address,,,,,,,,,,,,,,,,,,,,
E_SERVFREQ,Authorization Object for Service Frequency,,,,,,,,,,,,,,,,,,,,
E_SERVLOC,Authorization Object for Container Location,,,,,,,,,,,,,,,,,,,,
E_SERVPROV,Authorization Object of Service Provider,,,,,,,,,,,,,,,,,,,,
E_SWTDOC,Authorization Object for Switch Document,,,,,,,,,,,,,,,,,,,,
E_TRIGGER,Authorization Object for Billing Order,,,,,,,,,,,,,,,,,,,,
E_TSCALC,Authorization for Time Series Calculation,,,,,,,,,,,,,,,,,,,,
E_VARIANT,Authorization Object for Variants,,,,,,,,,,,,,,,,,,,,
E_WABILL,Authorization object for maintaining billing-related factors,,,,,,,,,,,,,,,,,,,,
E_WDPLANT,Authorization Object for Waste Disposal Facility,,,,,,,,,,,,,,,,,,,,
E_WDPLJRNL,Authorization Object for Operations Log,,,,,,,,,,,,,,,,,,,,
E_WDPPROC,Authorization Object for Procedure Within a Facility,,,,,,,,,,,,,,,,,,,,
E_WDPPROGR,Authorization Object for Procedure Group,,,,,,,,,,,,,,,,,,,,
E_WEIGHCST,Authorization Object for Weighing Connection Customizing,,,,,,,,,,,,,,,,,,,,
E_WEIGHOFL,Authorization Object for Offline Weighing,,,,,,,,,,,,,,,,,,,,
E_WEIGHPRO,Authorization Object for Weighing Procedure,,,,,,,,,,,,,,,,,,,,
E_WORKAREA,Authorization Field for WDOC - Work Areas,,,,,,,,,,,,,,,,,,,,
F1_CS_FSMA,Financial Statement Item Mapping Assignment,,,,,,,,,,,,,,,,,,,,
FAGL_INST,Customer Enhancements for General Ledger,,,,,,,,,,,,,,,,,,,,
