Client,ROLE,MASTER_ROLE,DESC
900,ZSG_MM_LO.PRO-GI.CANCEL_206,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (VISV/1803)
900,ZSG_MM_LO.PRO-GI.CANCEL_208,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LEAC/1801)
900,ZSG_MM_LO.PRO-GI.CANCEL_209,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LERM/1811)
900,ZSG_MM_LO.PRO-GI.CANCEL_210,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LEHE/1801)
900,ZSG_MM_LO.PRO-GI.CANCEL_213,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (PVSM/1802)
900,ZSG_MM_LO.PRO-GI.CANCEL_214,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (PVPS/1802)
900,ZSG_MM_LO.PRO-GI.CANCEL_215,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (JTSM/1802)
900,ZSG_MM_LO.PRO-GI.CANCEL_218,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FIAS/1806)
900,ZSG_MM_LO.PRO-GI.CANCEL_219,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FIAP/1806)
900,ZSG_MM_LO.PRO-GI.CANCEL_220,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FLVS/1807)
900,ZSG_MM_LO.PRO-GI.CANCEL_221,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FNSM/1805)
900,ZSG_MM_LO.PRO-GI.CANCEL_222,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FNSV/1805)
900,ZSG_MM_LO.PRO-GI.CANCEL_223,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FMSM/1809)
900,ZSG_MM_LO.PRO-GI.CANCEL_224,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FMSV/1809)
900,ZSG_MM_LO.PRO-GI.CANCEL_225,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FASV/1804)
900,ZSG_MM_LO.PRO-GI.CANCEL_226,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (ITSS/1812)
900,ZSG_MM_LO.PRO-GI.CANCEL_229,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (TS/1813)
900,ZSG_MM_LO.PRO-GI.CANCEL_232,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LEVI/1803)
900,ZSG_MM_LO.PRO-GI.CANCEL_XXX,,MEAP Logistic Goods Issue Cancellation
900,ZSG_MM_LO.PRO-GI_202,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (APCR/1810)
900,ZSG_MM_LO.PRO-GI_203,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (SCPW/1808)
900,ZSG_MM_LO.PRO-GI_205,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (VISM/1803)
900,ZSG_MM_LO.PRO-GI_206,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (VISV/1803)
900,ZSG_MM_LO.PRO-GI_208,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LEAC/1801)
900,ZSG_MM_LO.PRO-GI_209,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LERM/1811)
900,ZSG_MM_LO.PRO-GI_210,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LEHE/1801)
900,ZSG_MM_LO.PRO-GI_213,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (PVSM/1802)
900,ZSG_MM_LO.PRO-GI_214,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (PVPS/1802)
900,ZSG_MM_LO.PRO-GI_215,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (JTSM/1802)
900,ZSG_MM_LO.PRO-GI_218,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FIAS/1806)
900,ZSG_MM_LO.PRO-GI_219,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FIAP/1806)
900,ZSG_MM_LO.PRO-GI_220,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FLVS/1807)
900,ZSG_MM_LO.PRO-GI_221,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FNSM/1805)
900,ZSG_MM_LO.PRO-GI_222,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FNSV/1805)
900,ZSG_MM_LO.PRO-GI_223,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FMSM/1809)
900,ZSG_MM_LO.PRO-GI_224,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FMSV/1809)
900,ZSG_MM_LO.PRO-GI_225,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FASV/1804)
900,ZSG_MM_LO.PRO-GI_226,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (ITSS/1812)
900,ZSG_MM_LO.PRO-GI_229,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (TS/1813)
900,ZSG_MM_LO.PRO-GI_232,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LEVI/1803)
900,ZSG_MM_LO.PRO-GI_XXX,,MEAP Logistic Goods Issue
900,ZSG_MM_LO.PRO-GR_202,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(APC/1810)
900,ZSG_MM_LO.PRO-GR_203,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(Power Semicon/1808)
900,ZSG_MM_LO.PRO-GR_205,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(VISM/1803)
900,ZSG_MM_LO.PRO-GR_206,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(VISV/1803)
900,ZSG_MM_LO.PRO-GR_208,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LEAC/1801)
900,ZSG_MM_LO.PRO-GR_209,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LERM/1811)
900,ZSG_MM_LO.PRO-GR_210,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LEHE/1801)
900,ZSG_MM_LO.PRO-GR_213,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(PVSM/1802)
900,ZSG_MM_LO.PRO-GR_214,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(PVPS/1802)
900,ZSG_MM_LO.PRO-GR_215,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(JTSM/1802)
900,ZSG_MM_LO.PRO-GR_218,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FIAS/1806)
900,ZSG_MM_LO.PRO-GR_219,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FIAP/1806)
900,ZSG_MM_LO.PRO-GR_220,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FLVS/1807)
900,ZSG_MM_LO.PRO-GR_221,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FNSM/1805)
900,ZSG_MM_LO.PRO-GR_222,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FNSV/1805)
900,ZSG_MM_LO.PRO-GR_223,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FMSM/1809)
900,ZSG_MM_LO.PRO-GR_224,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FMSV/1809)
900,ZSG_MM_LO.PRO-GR_225,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FASV/1804)
900,ZSG_MM_LO.PRO-GR_226,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(ITSS/1812)
900,ZSG_MM_LO.PRO-GR_229,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(TS/1813)
900,ZSG_MM_LO.PRO-GR_232,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LEVI/1803)
900,ZSG_MM_LO.PRO-GR_XXX,,MEAP Logistics Goods Receipt
900,ZSG_MM_LO.PRO-TRSMTM_202,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (APRC/1810)
900,ZSG_MM_LO.PRO-TRSMTM_203,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (SCPW/1808)
900,ZSG_MM_LO.PRO-TRSMTM_205,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (VISM/1803)
900,ZSG_MM_LO.PRO-TRSMTM_206,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (VISV/1803)
900,ZSG_MM_LO.PRO-TRSMTM_208,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LEAC/1801)
900,ZSG_MM_LO.PRO-TRSMTM_209,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LERM/1811)
900,ZSG_MM_LO.PRO-TRSMTM_210,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LEHE/1801)
900,ZSG_MM_LO.PRO-TRSMTM_213,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (PVSM/1802)
900,ZSG_MM_LO.PRO-TRSMTM_214,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (PVPS/1802)
900,ZSG_MM_LO.PRO-TRSMTM_215,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (JTSM/1802)
900,ZSG_MM_LO.PRO-TRSMTM_218,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FIAS/1806)
900,ZSG_MM_LO.PRO-TRSMTM_219,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material  (FIAP/1806)
900,ZSG_MM_LO.PRO-TRSMTM_220,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FLVS/1807)
900,ZSG_MM_LO.PRO-TRSMTM_221,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FNSM/1805)
900,ZSG_MM_LO.PRO-TRSMTM_222,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FNSV/1805)
900,ZSG_MM_LO.PRO-TRSMTM_223,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FMSM/1809)
900,ZSG_MM_LO.PRO-TRSMTM_224,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FMSV/1809)
900,ZSG_MM_LO.PRO-TRSMTM_225,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FASV/1804)
900,ZSG_MM_LO.PRO-TRSMTM_226,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (ITSS/1812)
900,ZSG_MM_LO.PRO-TRSMTM_229,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (TS/1813)
900,ZSG_MM_LO.PRO-TRSMTM_232,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LEVI/1803)
900,ZSG_MM_LO.PRO-TRSMTM_REV_202,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (APRC/1810)
900,ZSG_MM_LO.PRO-TRSMTM_REV_203,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (SCPW/1808)
900,ZSG_MM_LO.PRO-TRSMTM_REV_205,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (VISM/1803)
900,ZSG_MM_LO.PRO-TRSMTM_REV_206,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal(VISV/1803)
900,ZSG_MM_LO.PRO-TRSMTM_REV_208,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (LEAC/1801)
900,ZSG_MM_LO.PRO-TRSMTM_REV_209,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (LERM/1811)
900,ZSG_MM_LO.PRO-TRSMTM_REV_210,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (LEHE/1801)
900,ZSG_MM_LO.PRO-TRSMTM_REV_213,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (PVSM/1802)
900,ZSG_MM_LO.PRO-TRSMTM_REV_214,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (PVPS/1802)
900,ZSG_MM_LO.PRO-TRSMTM_REV_215,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (JTSM/1802)
900,ZSG_MM_LO.PRO-TRSMTM_REV_218,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FIAS/1806)
900,ZSG_MM_LO.PRO-TRSMTM_REV_219,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FIAP/1806)
900,ZSG_MM_LO.PRO-TRSMTM_REV_220,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FLVS/1807)
900,ZSG_MM_LO.PRO-TRSMTM_REV_221,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FNSM/1805)
900,ZSG_MM_LO.PRO-TRSMTM_REV_222,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal  (FNSV/1805)
900,ZSG_MM_LO.PRO-TRSMTM_REV_223,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FMSM/1809)
900,ZSG_MM_LO.PRO-TRSMTM_REV_224,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FMSV/1809)
900,ZSG_MM_LO.PRO-TRSMTM_REV_225,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FASV/1804)
900,ZSG_MM_LO.PRO-TRSMTM_REV_226,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (ITSS/1812)
900,ZSG_MM_LO.PRO-TRSMTM_REV_229,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (TS/1813)
900,ZSG_MM_LO.PRO-TRSMTM_REV_232,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (LEVI/1803)
900,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,,Transfer posting material to material reversal
900,ZSG_MM_LO.PRO-TRSMTM_XXX,,Transfer posting material to material
900,ZSG_MM_LO.PRO-TRSSP_202,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (APRC/1810) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_203,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (SCPW/1808) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_205,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (VISM/1803) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_206,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (VISV/1803) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_208,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LEAC/1801) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_209,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LERM/1811) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_210,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LEHE/1801) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_213,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (PVSM/1802) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_214,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (PVPS/1802) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_215,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (JTSM/1802) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_218,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FIAS/1806) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_219,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FIAP/1806) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_220,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FLVS/1807) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_221,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FNSM/1805) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_222,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FNSV/1805) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_223,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FMSM/1809) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_224,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FMSV/1809) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_225,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FASV/1804) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_226,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (ITSS/1812) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_229,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (TS/1813) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_232,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LEVI/1803) - For planning and operation users
900,ZSG_MM_LO.PRO-TRSSP_XXX,,MEAP Transfer Posting for Stock - For planning and operation users
900,ZSG_MM_LO.PRO-TRS_202,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (APRC/1810)
900,ZSG_MM_LO.PRO-TRS_203,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (SCPW/1808)
900,ZSG_MM_LO.PRO-TRS_205,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (VISM/1803)
900,ZSG_MM_LO.PRO-TRS_206,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (VISV/1803)
900,ZSG_MM_LO.PRO-TRS_208,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LEAC/1801)
900,ZSG_MM_LO.PRO-TRS_208_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (208-FA)
900,ZSG_MM_LO.PRO-TRS_208_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (208-PV)
900,ZSG_MM_LO.PRO-TRS_209,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LERM/1811)
900,ZSG_MM_LO.PRO-TRS_209_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (209-FA)
900,ZSG_MM_LO.PRO-TRS_209_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (209-PV)
900,ZSG_MM_LO.PRO-TRS_210,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LEHE/1801)
900,ZSG_MM_LO.PRO-TRS_210_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (210-FA)
900,ZSG_MM_LO.PRO-TRS_210_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (210-PV)
900,ZSG_MM_LO.PRO-TRS_213,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (PVSM/1802)
900,ZSG_MM_LO.PRO-TRS_213_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (213-FA)
900,ZSG_MM_LO.PRO-TRS_213_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (213-LE)
900,ZSG_MM_LO.PRO-TRS_214,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (PVPS/1802)
900,ZSG_MM_LO.PRO-TRS_214_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (214-FA)
900,ZSG_MM_LO.PRO-TRS_214_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (214-LE)
900,ZSG_MM_LO.PRO-TRS_215,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (JTSM/1802)
900,ZSG_MM_LO.PRO-TRS_215_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (215-FA)
900,ZSG_MM_LO.PRO-TRS_215_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (215-LE)
900,ZSG_MM_LO.PRO-TRS_218,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FIAS/1806)
900,ZSG_MM_LO.PRO-TRS_218_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (218-LE)
900,ZSG_MM_LO.PRO-TRS_218_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (218-PV)
900,ZSG_MM_LO.PRO-TRS_219,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FIAP/1806)
900,ZSG_MM_LO.PRO-TRS_219_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (219-LE)
900,ZSG_MM_LO.PRO-TRS_219_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (219-PV)
900,ZSG_MM_LO.PRO-TRS_220,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FLVS/1807)
900,ZSG_MM_LO.PRO-TRS_220_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (220-LE)
900,ZSG_MM_LO.PRO-TRS_220_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (220-PV)
900,ZSG_MM_LO.PRO-TRS_221,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FNSM/1805)
900,ZSG_MM_LO.PRO-TRS_221_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (221-LE)
900,ZSG_MM_LO.PRO-TRS_221_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (221-PV)
900,ZSG_MM_LO.PRO-TRS_222,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FNSV/1805)
900,ZSG_MM_LO.PRO-TRS_223,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FMSM/1809)
900,ZSG_MM_LO.PRO-TRS_223_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (223-LE)
900,ZSG_MM_LO.PRO-TRS_223_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (223-PV)
900,ZSG_MM_LO.PRO-TRS_224,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FMSV/1809)
900,ZSG_MM_LO.PRO-TRS_225,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FASV/1804)
900,ZSG_MM_LO.PRO-TRS_226,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (ITSS/1812)
900,ZSG_MM_LO.PRO-TRS_229,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (TS/1813)
900,ZSG_MM_LO.PRO-TRS_232,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LEVI/1803)
900,ZSG_MM_LO.PRO-TRS_232_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (232-FA)
900,ZSG_MM_LO.PRO-TRS_232_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (232-PV)
900,ZSG_MM_LO.PRO-TRS_ADMIN,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (A&F)
900,ZSG_MM_LO.PRO-TRS_XXX,,MEAP Transfer Posting for Stock
900,ZSG_MM_LO.PRO-TRV_XXX,,MEAP Transfer Posting for Service Order (Mvt Types 601/31/32/33/51/53/57)
900,ZSG_MM_MAT.DSP_XXX,,MEAP display material document and stock
900,ZSG_MM_MM.DSP_GSCM,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display
900,ZSG_MM_MM.DSP_GSCM_XXX,,GSCM Material Master Display
900,ZSG_MM_MM.ECP_202,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(APCR/1810)
900,ZSG_MM_MM.ECP_203,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(SCPW/1808)
900,ZSG_MM_MM.ECP_205,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(VISM/1803)
900,ZSG_MM_MM.ECP_206,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(VISV/1803)
900,ZSG_MM_MM.ECP_208,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(LEAC/1801)
900,ZSG_MM_MM.ECP_209,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(LERM/1811)
900,ZSG_MM_MM.ECP_210,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(LEHE/1801)
900,ZSG_MM_MM.ECP_213,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(PVSM/1802)
900,ZSG_MM_MM.ECP_214,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(PVPS/1802)
900,ZSG_MM_MM.ECP_215,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(JTSM/1802)
900,ZSG_MM_MM.ECP_218,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FIAS/1806)
900,ZSG_MM_MM.ECP_219,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FIAP/1806)
900,ZSG_MM_MM.ECP_220,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FLVS/1807)
900,ZSG_MM_MM.ECP_221,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FNSM/1805)
