MANDT,AGR_NAME,UNAME,FROM_DAT,TO_DAT,EXCLUDE,CHANGE_DAT,CHANGE_TIM,CHANGE_TST,ORG_FLAG,COL_FLAG
901,ZSG_SD_BL.DSP_838,MPNG_C,4/3/2024,31/12/9999,,29/5/2024,6:29:59 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,MTKHIN,4/3/2024,31/12/9999,,4/3/2024,11:52:06 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,NIGELHO,4/3/2024,31/12/9999,,4/3/2024,11:52:59 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,NIGELHO_C,4/3/2024,31/12/9999,,16/5/2024,11:24:09 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,PATRICKCHU,4/3/2024,31/12/9999,,4/3/2024,11:57:54 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,PLHO,4/3/2024,31/12/9999,,4/3/2024,11:58:39 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,ROYSTONKWIK,4/3/2024,31/12/9999,,4/3/2024,11:59:57 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SACHINAS,4/3/2024,31/12/9999,,4/3/2024,12:00:19 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SANISALEH,4/3/2024,31/12/9999,,4/3/2024,12:00:59 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SLTAN,4/3/2024,31/12/9999,,4/3/2024,12:03:29 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,SPONG,4/3/2024,31/12/9999,,4/3/2024,12:04:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,TNODA,4/3/2024,31/12/9999,,4/3/2024,12:06:00 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,WILFREDCHER,4/3/2024,31/12/9999,,4/3/2024,12:08:06 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,WILFREDCHR_C,4/3/2024,31/12/9999,,13/5/2024,12:58:18 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,WMLEONG,4/3/2024,31/12/9999,,4/3/2024,2:03:33 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,WMWANG,4/3/2024,31/12/9999,,4/3/2024,2:03:55 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,WPLAU,4/3/2024,31/12/9999,,4/3/2024,2:04:15 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,YHNEUI,4/3/2024,31/12/9999,,4/3/2024,2:06:16 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,YIWASAKI,4/3/2024,31/12/9999,,4/3/2024,2:06:36 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,YVONNECHIA,4/3/2024,31/12/9999,,4/3/2024,2:07:49 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,YVONNECHIA_C,4/3/2024,31/12/9999,,27/5/2024,3:36:15 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_838,ZONALIEW,4/3/2024,31/12/9999,,4/3/2024,2:08:29 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,AYTAN,4/3/2024,31/12/9999,,4/3/2024,11:19:09 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,BTCHUA,4/3/2024,31/12/9999,,4/3/2024,11:25:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,DEREKLEE,4/3/2024,31/12/9999,,4/3/2024,11:32:06 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,FTLIM,4/3/2024,31/12/9999,,4/3/2024,11:35:36 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,GETANG,4/3/2024,31/12/9999,,4/3/2024,11:36:40 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,HLONG,4/3/2024,31/12/9999,,4/3/2024,11:38:51 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,HSYOON,4/3/2024,31/12/9999,,4/3/2024,11:39:18 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,JESSIETAN,4/3/2024,31/12/9999,,4/3/2024,11:42:04 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,JSNG,4/3/2024,31/12/9999,,4/3/2024,11:43:57 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,KASHAR,30/4/2024,31/12/9999,,30/4/2024,4:10:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,LGAW,4/3/2024,31/12/9999,,4/3/2024,11:47:02 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,LLSOH,4/3/2024,31/12/9999,,4/3/2024,11:48:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,SFTAN,4/3/2024,31/12/9999,,4/3/2024,12:01:21 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,SWTAN,22/4/2024,31/12/9999,,22/4/2024,9:10:23 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,WYLEE,4/3/2024,31/12/9999,,4/3/2024,2:05:01 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_851,XYOH,4/3/2024,31/12/9999,,4/3/2024,2:05:45 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,BBUGARIN,4/3/2024,31/12/9999,,4/3/2024,11:19:55 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,BTCHUA,4/3/2024,31/12/9999,,4/3/2024,11:25:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,CHOOCY,4/3/2024,31/12/9999,,4/3/2024,11:26:39 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,IRVINGWONG,4/3/2024,31/12/9999,,4/3/2024,11:39:51 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,IRVINGWONG_C,4/3/2024,31/12/9999,,12/5/2024,5:02:50 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,KASHAR,30/4/2024,31/12/9999,,30/4/2024,4:10:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,KENNETHTONG,4/3/2024,31/12/9999,,4/3/2024,11:45:44 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,MARCUSYONG,4/3/2024,31/12/9999,,4/3/2024,11:48:50 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,MARCUSYONG_C,4/3/2024,31/12/9999,,12/5/2024,10:22:33 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,MSWOO,4/3/2024,31/12/9999,,4/3/2024,11:51:40 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,MSWOO_C,4/3/2024,31/12/9999,,10/5/2024,1:12:16 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,MYAMADA,4/3/2024,31/12/9999,,4/3/2024,11:52:19 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,RANDYXU,4/3/2024,31/12/9999,,4/3/2024,11:58:57 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SHLIM,4/3/2024,31/12/9999,,4/3/2024,12:02:00 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SIMSL,4/3/2024,31/12/9999,,4/3/2024,12:02:49 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SIMSL_C,4/3/2024,31/12/9999,,21/5/2024,10:46:10 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,SYTHAM,4/3/2024,31/12/9999,,4/3/2024,12:05:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,TERENCELIEW,4/3/2024,31/12/9999,,4/3/2024,12:05:41 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,TWNG,4/3/2024,31/12/9999,,4/3/2024,12:06:45 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_861,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,BTCHUA,4/3/2024,31/12/9999,,4/3/2024,11:25:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,DENISEHONG,4/3/2024,31/12/9999,,2/5/2024,2:23:53 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,JOHNTEO,4/3/2024,31/12/9999,,4/3/2024,11:43:05 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,JOHNTEO_YT,4/3/2024,31/12/9999,,17/5/2024,12:40:58 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,KASHAR,30/4/2024,31/12/9999,,30/4/2024,4:10:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,WINSTONCHIN,4/3/2024,31/12/9999,,4/3/2024,2:03:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,WNSTNCHIN_C,4/3/2024,31/12/9999,,12/5/2024,10:24:53 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,WNSTNCHIN_YT,4/3/2024,31/12/9999,,17/5/2024,12:40:15 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,YSTAN,4/3/2024,31/12/9999,,4/3/2024,2:06:53 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_872,YSTAN_C,4/3/2024,31/12/9999,,28/5/2024,1:39:39 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,BTCHUA,4/3/2024,31/12/9999,,4/3/2024,6:02:27 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,KASHAR,30/4/2024,31/12/9999,,30/4/2024,4:10:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,NURULSOFYA,4/3/2024,31/12/9999,,4/3/2024,6:03:03 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_911,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,ANGELINEKONG,4/3/2024,31/12/9999,,4/3/2024,11:17:42 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,ANGELOOI,4/3/2024,31/12/9999,,4/3/2024,11:18:00 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,ANGELOOI_C,4/3/2024,31/12/9999,,15/5/2024,6:32:24 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,BOSENHUANG,4/3/2024,31/12/9999,,4/3/2024,11:20:36 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,BOSENHUANG_C,4/3/2024,31/12/9999,,17/5/2024,6:46:34 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,DEONLIEW,4/3/2024,31/12/9999,,4/3/2024,11:31:49 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,DIANNACHER,4/3/2024,31/12/9999,,4/3/2024,11:32:28 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,EEGOH,4/3/2024,31/12/9999,,4/3/2024,11:32:49 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,EMMALI,4/3/2024,31/12/9999,,4/3/2024,11:33:46 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,GRACECHUA,4/3/2024,31/12/9999,,4/3/2024,11:37:41 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,GRACECHUA_C,4/3/2024,31/12/9999,,16/5/2024,5:02:43 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,IRINAYEO,4/3/2024,31/12/9999,,4/3/2024,11:39:35 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,ISS_ROLE_ADM,4/3/2024,31/12/9999,,4/3/2024,11:40:10 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,JOHNCHONG,4/3/2024,31/12/9999,,4/3/2024,11:42:49 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,JSUMITHA,4/3/2024,31/12/9999,,4/3/2024,11:44:12 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,KARENSEE,4/3/2024,31/12/9999,,4/3/2024,11:44:33 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,KARENSEE_C,4/3/2024,31/12/9999,,16/5/2024,11:28:08 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,KASHAR,30/4/2024,31/12/9999,,30/4/2024,4:10:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,LMENG,4/3/2024,31/12/9999,,4/3/2024,11:48:14 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,LMENG_C,4/3/2024,31/12/9999,,7/6/2024,3:09:06 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,MDURYODHANA,4/3/2024,31/12/9999,,4/3/2024,11:49:11 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,MKGAN,4/3/2024,31/12/9999,,4/3/2024,11:49:24 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,MQTAN,4/3/2024,31/12/9999,,4/3/2024,11:50:54 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,MSCHAI,4/3/2024,31/12/9999,,4/3/2024,11:51:21 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,NICHOLASHUNG,4/3/2024,31/12/9999,,4/3/2024,11:52:37 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SLQUEK,4/3/2024,31/12/9999,,4/3/2024,12:03:08 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SMCHUA,4/3/2024,31/12/9999,,4/3/2024,12:03:47 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SPLOW,4/3/2024,31/12/9999,,4/3/2024,12:04:07 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,SVIRGILIO,4/3/2024,31/12/9999,,4/3/2024,12:04:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,TEST-KAREN,29/4/2024,31/12/9999,,29/4/2024,10:10:26 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,TESTODATA,4/3/2024,31/12/9999,,23/4/2024,10:42:12 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,YHALIM,4/3/2024,31/12/9999,,4/3/2024,2:05:59 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,YHALIM_C,14/5/2024,31/12/9999,,14/5/2024,2:48:05 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.DSP_XXX,YYNG,4/3/2024,31/12/9999,,4/3/2024,2:08:03 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,AYTAN,4/3/2024,31/12/9999,,4/3/2024,11:19:09 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,DEREKLEE,4/3/2024,31/12/9999,,4/3/2024,11:32:06 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,FTLIM,4/3/2024,31/12/9999,,4/3/2024,11:35:36 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,HLONG,4/3/2024,31/12/9999,,4/3/2024,11:38:51 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,HSYOON,4/3/2024,31/12/9999,,4/3/2024,11:39:18 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,JESSIETAN,4/3/2024,31/12/9999,,4/3/2024,11:42:04 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,JSNG,4/3/2024,31/12/9999,,4/3/2024,11:43:57 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,KASHAR,30/4/2024,31/12/9999,,30/4/2024,4:10:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,LLSOH,4/3/2024,31/12/9999,,4/3/2024,11:48:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,SFTAN,4/3/2024,31/12/9999,,4/3/2024,12:01:21 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,SIVANANTHNIV,30/4/2024,31/12/9999,,6/6/2024,11:38:01 AM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,SMASID,30/4/2024,31/12/9999,,30/4/2024,4:13:14 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,SMAZOOMDAR,30/4/2024,31/12/9999,,30/4/2024,4:05:26 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,SWTAN,22/4/2024,31/12/9999,,22/4/2024,9:10:23 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,UNYAMGOUD,30/4/2024,31/12/9999,,30/4/2024,3:34:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,WYLEE,4/3/2024,31/12/9999,,4/3/2024,2:05:01 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.INTF_851,XYOH,4/3/2024,31/12/9999,,4/3/2024,2:05:45 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,DBASAK,30/4/2024,31/12/9999,,30/4/2024,3:48:35 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,EA_NICHUNG,17/5/2024,31/12/9999,,17/5/2024,12:14:28 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,FF_LOG_1,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,FF_LOG_2,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,FF_LOG_3,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,FF_LOG_4,23/5/2024,31/12/9999,,23/5/2024,7:52:56 PM,0/1/1900 0:00,,
901,ZSG_SD_BL.PRO_511,JRALMARE,30/4/2024,31/12/9999,,23/5/2024,10:47:15 AM,0/1/1900 0:00,,
